id,level_0,level_1,level_2,level_3,level_4,level_5,segment_name
40535259,Adriver,Cell phones,-,-,-,-,Cell phones / Studying information about mobile phones
40535267,Adriver,Cell phones,-,-,-,-,Cell phones / Buyers of accessories for mobile phones
40535260,Adriver,Cell phones,-,-,-,-,"Cell phones / Interesting in ringtones, themes for phones and videos"
40535269,Adriver,Cell phones,-,-,-,-,Cell phones / Choosing a billing plan
40535381,Adriver,Social network,-,-,-,-,Social network / Visitors to dating sites
40535380,Adriver,Social network,-,-,-,-,"Social network / Readers of horoscopes, dream books and other mystics"
40535470,Adriver,Tourism,-,-,-,-,Tourism / Interesting in recreation bases
40535478,Adriver,Tourism,-,-,-,-,Tourism / Interesting in European tours
40535480,Adriver,Tourism,-,-,-,-,Tourism / Interesting in extreme tourism
40535476,Adriver,Tourism,-,-,-,-,Tourism / Interesting in holidays for children
40535479,Adriver,Tourism,-,-,-,-,Tourism / Interesting in tourism in Russia
40535473,Adriver,Tourism,-,-,-,-,Tourism / Interesting in tourist reviews and blogs
40535474,Adriver,Tourism,-,-,-,-,Tourism / Interesting in travel guides
40535485,Adriver,Tourism,-,-,-,-,Tourism / Looking for a hotel
40535484,Adriver,Tourism,-,-,-,-,Tourism / Picking up a tour through a travel agency
40535483,Adriver,Tourism,-,-,-,-,Tourism / Picking up a tour to exotic countries
40535482,Adriver,Tourism,-,-,-,-,Tourism / Picking up a tour to the Krasnodar and Abkhazia
40500098,Adriver,Tourism,-,-,-,-,Tourism / Tourist Aggregators
40500097,Adriver,Tourism,-,-,-,-,Tourism / Travel аgencies
40500096,Adriver,Tourism,-,-,-,-,Tourism / Passenger transportation
40535488,Adriver,Tourism,-,-,-,-,Tourism / Traveling by train
40500095,Adriver,Tourism,-,-,-,-,Tourism / Hotels and Accommodations
40535472,Adriver,Tourism,-,-,-,-,Tourism / Interesting in daily rent
40535481,Adriver,Tourism,-,-,-,-,Tourism / Arranging visas and passports
40535471,Adriver,Tourism,-,-,-,-,Tourism / Interesting in cruises
40535477,Adriver,Tourism,-,-,-,-,Tourism / Interesting in beach holidays
40535475,Adriver,Tourism,-,-,-,-,Tourism / Interesting in air tickets and airlines
40535486,Adriver,Tourism,-,-,-,-,Tourism / Buyers of air and railway tickets
40535506,Adriver,IT-technologies,-,-,-,-,IT-technologies / Interesting in office and business applications
40535510,Adriver,IT-technologies,-,-,-,-,IT-technologies / Interesting in free / shareware
40535505,Adriver,IT-technologies,-,-,-,-,IT-technologies / Interesting in operating systems
40535507,Adriver,IT-technologies,-,-,-,-,IT-technologies / Interesting in networks and system administration
40535509,Adriver,IT-technologies,-,-,-,-,IT-technologies / Photoshop users
40535512,Adriver,IT-technologies,-,-,-,-,IT-technologies / Readers of IT news
40535511,Adriver,IT-technologies,-,-,-,-,IT-technologies / Visitors of resource for programmers
40535504,Adriver,IT-technologies,-,-,-,-,IT-technologies / Web programmers and web designers
40535503,Adriver,IT-technologies,-,-,-,-,IT-technologies / 3D-designers and customers
40535508,Adriver,IT-technologies,-,-,-,-,IT-technologies / Buying software on the network
40535193,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of garden machinery
40535183,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in interior design
40535184,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in landscape design
40535196,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of cabinets
40535189,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of home textile
40535194,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of household goods
40535187,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in equipping a bedroom
40535197,Adriver,House and a garden,-,-,-,-,House and a garden / Visitors to furniture hypermarkets
40535191,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of upholstered furniture
40535190,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of kitchen utensils and dishes
40535188,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in planting materials
40535192,Adriver,House and a garden,-,-,-,-,House and a garden / Buyers of lighting equipment
40535185,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in bathroom interior
40535186,Adriver,House and a garden,-,-,-,-,House and a garden / Interesting in kitchen interior
40535200,Adriver,Pets,-,-,-,-,Pets / Cat owners
40535202,Adriver,Pets,-,-,-,-,Pets / Members of clubs and communities of animal lovers
40535201,Adriver,Pets,-,-,-,-,Pets / Dog owners
40535203,Adriver,Pets,-,-,-,-,Pets / In search of a veterinarian
40535204,Adriver,Pets,-,-,-,-,Pets / Buyers of goods for animals
40535199,Adriver,Pets,-,-,-,-,Pets / Owners of decorative dogs
40535400,Adriver,Sport,-,-,-,-,Sport / Interesting in exercise machines
40535388,Adriver,Sport,-,-,-,-,Sport / Fans of winter sports
40535396,Adriver,Sport,-,-,-,-,Sport / Supporters of a healthy lifestyle
40535398,Adriver,Sport,-,-,-,-,Sport / Participants in sports communities
40535391,Adriver,Sport,-,-,-,-,Sport / Visitors to bookmaker's office
40535395,Adriver,Sport,-,-,-,-,Sport / Visitors to dance schools
40535401,Adriver,Sport,-,-,-,-,Sport / Looking for a personal trainer and training program
40535385,Adriver,Sport,-,-,-,-,Sport / Interesting in yoga and pilates
40535399,Adriver,Sport,-,-,-,-,Sport / Interesting in sports nutrition
40535389,Adriver,Sport,-,-,-,-,Sport / Fans of summer sports
40535394,Adriver,Sport,-,-,-,-,Sport / Visitors to gyms and health clubs
40514597,Adriver,Sport,-,-,-,-,Sport / Sports and outdoor goods / Depth of view 3+
40535393,Adriver,Sport,-,-,-,-,Sport / Visitors to sports sections
40535386,Adriver,Sport,-,-,-,-,Sport / Spectators of sports competitions
40535387,Adriver,Sport,-,-,-,-,Sport / Fans of martial arts
40535383,Adriver,Sport,-,-,-,-,Sport / Bodybuilders
40535402,Adriver,Sport,-,-,-,-,Sport / Buyers of fishing equipment
40535390,Adriver,Sport,-,-,-,-,Sport / Buyers of sporting goods
40535403,Adriver,Sport,-,-,-,-,Sport / Buyers of sports equipment
40535404,Adriver,Sport,-,-,-,-,Sport / Buyers of sports shoes
40535406,Adriver,Sport,-,-,-,-,Sport / Buyers of sportswear and footwear
40535407,Adriver,Sport,-,-,-,-,Sport / Buyers of tourist equipment
40535384,Adriver,Sport,-,-,-,-,Sport / Cyclists
40500083,Adriver,Sport,-,-,-,-,Sport / Sports clubs
40535397,Adriver,Sport,-,-,-,-,Sport / Interesting in extreme sports
40514804,Adriver,Sport,-,-,-,-,Sport / Sports and outdoor goods / Order
40535392,Adriver,Sport,-,-,-,-,Sport / Visitors to saunas and pools
40535152,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Interesting in air transportation
40535156,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Interesting in passenger transportation
40535157,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Searching for information on transportation and logistics
40535153,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Interesting in mail delivery and parcels
40535155,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Interested in commercial cargo transportation
40535154,Adriver,Cargo transportation,-,-,-,-,Cargo transportation / Interesting in carriage by rail
40535326,Adriver,Industry,-,-,-,-,Industry / Interesting in chemical industry
40535328,Adriver,Industry,-,-,-,-,Industry / Interesting in industrial materials and equipment
40535324,Adriver,Industry,-,-,-,-,Industry / Interesting in welding equipment
40535321,Adriver,Industry,-,-,-,-,Industry / Interesting in mining and metallurgical industry
40535325,Adriver,Industry,-,-,-,-,Industry / Interesting in agriculture
40535322,Adriver,Industry,-,-,-,-,Industry / Interesting in control measuring devices
40535327,Adriver,Industry,-,-,-,-,Industry / Interesting in electronics and electrical engineering
40535323,Adriver,Industry,-,-,-,-,Industry / Interesting in equipment for heating and water supply
40535272,Adriver,Real estate,-,-,-,-,Real estate / Interesting in suburban real estate
40535271,Adriver,Real estate,-,-,-,-,Real estate / Interesting in urban real estate
40500037,Adriver,Real estate,-,-,-,-,Real estate / Commercial real estate
40514596,Adriver,Real estate,-,-,-,-,Real estate / Depth of view 3+
40500033,Adriver,Real estate,-,-,-,-,Real estate / Country real estate
40500044,Adriver,Real estate,-,-,-,-,Real estate / Elite real estate
40500039,Adriver,Real estate,-,-,-,-,Real estate / Overseas property
40500029,Adriver,Real estate,-,-,-,-,Real estate / Residential complexes
40500040,Adriver,Real estate,-,-,-,-,Real estate / Sale of urban real estate
40535279,Adriver,Real estate,-,-,-,-,Real estate / Interesting in buying a real estate in the city
40535276,Adriver,Real estate,-,-,-,-,Real estate / Interesting in luxury real estate
40535274,Adriver,Real estate,-,-,-,-,Real estate / Interesting in real estate abroad
40535277,Adriver,Real estate,-,-,-,-,Real estate / Interesting in real estate agencies
40535275,Adriver,Real estate,-,-,-,-,Real estate / Interesting in real estate market
40535278,Adriver,Real estate,-,-,-,-,Real estate / Interesting in renting residential real estate
40535273,Adriver,Real estate,-,-,-,-,Real estate / Interesting in commercial real estate
40500028,Adriver,Real estate,-,-,-,-,Real estate / Real estate agency
40500059,Adriver,Medicine,-,-,-,-,Medicine / Pharma
40535252,Adriver,Medicine,-,-,-,-,Medicine / Interesting in pharmacies
40535245,Adriver,Medicine,-,-,-,-,Medicine / Interesting in folk-medicine
40535254,Adriver,Medicine,-,-,-,-,Medicine / Interesting in dentistry
40535249,Adriver,Medicine,-,-,-,-,Medicine / Searching information about medicines
40500056,Adriver,Medicine,-,-,-,-,Medicine / Medical institutions
40535256,Adriver,Medicine,-,-,-,-,Medicine / Visitors to hospitals
40500058,Adriver,Medicine,-,-,-,-,Medicine / Stomatology
40535244,Adriver,Medicine,-,-,-,-,Medicine / Interesting in diets
40535251,Adriver,Medicine,-,-,-,-,Medicine / Interesting in analysis
40535253,Adriver,Medicine,-,-,-,-,Medicine / Interesting in telemedicine
40535247,Adriver,Medicine,-,-,-,-,Medicine / Interesting in plastic surgery
40514909,Adriver,Medicine,-,-,-,-,Medicine / Antinicotinic / Test (or equivalent)
40535250,Adriver,Medicine,-,-,-,-,Medicine / Searching information about health
40535246,Adriver,Medicine,-,-,-,-,Medicine / Interesting in alternative medicine
40535255,Adriver,Medicine,-,-,-,-,Medicine / Buyers of health goods
40515020,Adriver,Medicine,-,-,-,-,Medicine / Cardiovascular diseases / Test (or equivalent)
40500057,Adriver,Medicine,-,-,-,-,Medicine / Optics
40500055,Adriver,Medicine,-,-,-,-,Medicine / Cosmetology
40535248,Adriver,Medicine,-,-,-,-,Medicine / Interesting in specialized medical care
40535120,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in repair of commercial vehicles
40535118,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Suzuki
40535119,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Volkswagen
40535125,Adriver,Cars and transport,-,-,-,-,Cars and transport / Sellers and buyers of used cars
40535117,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Subaru
40535116,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying SsangYong
40535115,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Skoda
40535113,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Ravon
40535112,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Peugeot
40535105,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Jeep
40535111,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Opel
40535110,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Mitsubishi
40535109,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Mercedes-Benz
40535108,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Mazda
40535123,Adriver,Cars and transport,-,-,-,-,Cars and transport / Buyers of wheels and tires
40535090,Adriver,Cars and transport,-,-,-,-,Cars and transport / Studing of the road rules
40535087,Adriver,Cars and transport,-,-,-,-,Cars and transport / Participants in auto communities
40535085,Adriver,Cars and transport,-,-,-,-,Cars and transport / Motorcyclists
40535086,Adriver,Cars and transport,-,-,-,-,Cars and transport / Manufacturers and sellers of commercial vehicles
40535091,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in leasing commercial vehicles
40535114,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Renault
40535107,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Land Rover
40535101,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Honda
40535100,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Ford
40535089,Adriver,Cars and transport,-,-,-,-,Cars and transport / Autopress readers
40535122,Adriver,Cars and transport,-,-,-,-,Cars and transport / Autoelectronics buyers
40535092,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying VAZ
40535094,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying UAZ
40535093,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying TAGAZ
40535104,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Jaguar
40535102,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Hyundai
40535099,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Daewoo
40535098,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Chevrolet
40535097,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying BMW
40535096,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Audi
40535121,Adriver,Cars and transport,-,-,-,-,Cars and transport / Buyers of chemical goods and cosmetics for auto
40535124,Adriver,Cars and transport,-,-,-,-,Cars and transport / Buyers of new cars
40535088,Adriver,Cars and transport,-,-,-,-,Cars and transport / Fans of tuning
40535095,Adriver,Cars and transport,-,-,-,-,Cars and transport / Interesting in buying Acura
40535340,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in personal enhancement
40535345,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Сinephile
40535339,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in information about food
40535355,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Visitors to concerts
40535365,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Selecting gifts
40535363,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in buying tickets online
40535344,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in science
40535358,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Fishermen
40535342,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in army and navy
40535360,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in handmade
40535364,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Buyers of books
40535352,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Ticket buyers
40535354,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Visitors to exhibitions and museums
40535353,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Users of flower delivery services
40535348,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in audiobooks
40535356,Adriver,Entertainment and lifestyle,-,-,-,-,"Entertainment and lifestyle / Visitors to restaurants, bars, nightclubs"
40535357,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Visitors to shopping and multiplexes
40535346,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Literators
40535350,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Numismatists
40535343,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in delivery of food at home
40535362,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Photographers
40535359,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in cookery
40535341,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interested in current events guide
40514663,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Current events guide / Depth of view 3+
40535347,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in outdoor activities
40535351,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Hunters
40535349,Adriver,Entertainment and lifestyle,-,-,-,-,Entertainment and lifestyle / Interesting in painting
40500013,Adriver,Auto Sale ,-,-,-,-,Auto Sale / High Segment
40500008,Adriver,Auto Sale ,-,-,-,-,Auto Sale / American
40500005,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Asia
40500014,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Medium segment
40500026,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Low segment
40500019,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Japan
40500015,Adriver,Auto Sale ,-,-,-,-,Auto Sale / Europe
40500009,Adriver,Auto Sale ,-,-,-,-,Auto Sale / SUVs
40500079,Adriver,Education,-,-,-,-,Education / Distance сourses
40535287,Adriver,Education,-,-,-,-,Education / Students and entrants
40535282,Adriver,Education,-,-,-,-,Education / Interesting in teleeducation
40535281,Adriver,Education,-,-,-,-,Education / Interesting in business education
40535285,Adriver,Education,-,-,-,-,Education / Visitors to educational resources
40500078,Adriver,Education,-,-,-,-,Education / Universities
40535286,Adriver,Education,-,-,-,-,Education / Visitors to resources for school teachers
40535283,Adriver,Education,-,-,-,-,Education / Interesting in preschool education
40535288,Adriver,Education,-,-,-,-,Education / Interesting in language courses
40535284,Adriver,Education,-,-,-,-,Education / Interesting in studying abroad
40500080,Adriver,Education,-,-,-,-,Education / Language courses
40500108,Adriver,FMCG,-,-,-,-,FMCG / Manufacturer of products
40500107,Adriver,FMCG,-,-,-,-,FMCG / Food delivery
40535169,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of children's furniture
40535160,Adriver,Childen's goods,-,-,-,-,"Childen's goods / Parents, keen on the upbringing children"
40535159,Adriver,Childen's goods,-,-,-,-,Childen's goods / Future mothers
40535172,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of go-carts
40535167,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of children's goods
40535179,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of goods for newborns
40535171,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of toys and games
40535163,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of accessories for children's clothes
40535170,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of children's clothes and shoes
40535176,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of clothes and footwear for newborns
40535178,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of goods for children's sports and recreation
40535168,Adriver,Childen's goods,-,-,-,-,Childen's goods / Buyers of baby foods
40514594,Adriver,Childen's goods,-,-,-,-,Childen's goods / Depth of view 3+
40514575,Adriver,Childen's goods,-,-,-,-,Childen's goods / Order
40535161,Adriver,Childen's goods,-,-,-,-,Childen's goods / Picking a name for the newborn
40535230,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Interesting in periphery
40535228,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Visitors to computer hypermarkets
40535241,Adriver,Computers and electronics,-,-,-,-,"Computers and electronics / Buyers of flash drives, memory cards, card readers"
40535242,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of e-books
40535238,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of tablets
40535236,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of mice and keyboards
40535237,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of laptops
40535232,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of hard drives
40535234,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of game systems
40535240,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of computer related products
40514592,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Depth of view 3+
40535233,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Buyers of audio and video cards
40535229,Adriver,Computers and electronics,-,-,-,-,Computers and electronics / Interesting in aid with computer
40535417,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interested in construction services
40535415,Adriver,Construction and repair,-,-,-,-,"Construction and repair / Building engineers, electricians, designers"
40535430,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of construction tools
40535420,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of constructions for a garden and summer residence
40535432,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of goods for wiring
40535426,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of heating appliances and systems
40535421,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of materials for exterior finishing
40500093,Adriver,Construction and repair,-,-,-,-,Construction and repair / Construction services
40535422,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of interior doors
40500087,Adriver,Construction and repair,-,-,-,-,Construction and repair / Hypermarket of construction supplies 
40535418,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of plumbing fixtures
40500089,Adriver,Construction and repair,-,-,-,-,Construction and repair / Windows
40535429,Adriver,Construction and repair,-,-,-,-,Construction and repair / Customers of construction hypermarkets
40535433,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of power tools
40500090,Adriver,Construction and repair,-,-,-,-,Construction and repair / Supplies
40500088,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interior doors
40535414,Adriver,Construction and repair,-,-,-,-,Construction and repair / Using the services of architects
40535412,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interesting in information about the repair
40535413,Adriver,Construction and repair,-,-,-,-,Construction and repair / Interesting in finishing work
40535424,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of windows
40535428,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of sanitary engineering
40535427,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of floors
40535425,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of finishing materials
40535423,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of equipment for pool and sauna
40535419,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of entrance doors and locks
40535431,Adriver,Construction and repair,-,-,-,-,Construction and repair / Buyers of building materials
40535207,Adriver,Internet services,-,-,-,-,Internet services / Interesting in internet messengers
40535208,Adriver,Internet services,-,-,-,-,Internet services / Interesting in providers
40535206,Adriver,Internet services,-,-,-,-,Internet services / Users of online services
40535210,Adriver,Internet services,-,-,-,-,Internet services / Interesting in services with questions and answers
40535209,Adriver,Internet services,-,-,-,-,Internet services / Interesting in services for customers
40535211,Adriver,Internet services,-,-,-,-,Internet services / Interesting in free advertisement sites
40535212,Adriver,Internet services,-,-,-,-,Internet services / Interesting in department stores
40535377,Adriver,Mass media,-,-,-,-,Mass media / Readers of lifestyle press
40535378,Adriver,Mass media,-,-,-,-,Mass media / Readers of tabloids
40535375,Adriver,Mass media,-,-,-,-,Mass media / Viewers of online TV
40535370,Adriver,Mass media,-,-,-,-,Mass media / Interesting in weather reports
40535372,Adriver,Mass media,-,-,-,-,Mass media / Visitors to site's for women
40535374,Adriver,Mass media,-,-,-,-,Mass media / TV viewers
40535373,Adriver,Mass media,-,-,-,-,Mass media / Visitors to TV program sites
40535376,Adriver,Mass media,-,-,-,-,Mass media / Football fans
40535371,Adriver,Mass media,-,-,-,-,Mass media / Interesting in sports news
40514265,Adriver,Hypermarkets,-,-,-,-,Hypermarkets / Add to cart
40514819,Adriver,Hypermarkets,-,-,-,-,Hypermarkets / Registration
40514882,Adriver,Hypermarkets,-,-,-,-,Hypermarkets / Order
40514600,Adriver,Hypermarkets,-,-,-,-,Hypermarkets / Depth of view 3+
40535218,Adriver,Computer games,-,-,-,-,Computer games / Fans of arcades computer games
40535215,Adriver,Computer games,-,-,-,-,Computer games / Players in browser computer games
40535219,Adriver,Computer games,-,-,-,-,Computer games / Fans of puzzles and logic computer games
40535223,Adriver,Computer games,-,-,-,-,Computer games / Fans of computer mini-games
40535225,Adriver,Computer games,-,-,-,-,"Computer games / Fans of RPG, MMORPG"
40535216,Adriver,Computer games,-,-,-,-,Computer games / Players in simulators computer games
40535214,Adriver,Computer games,-,-,-,-,Computer games / Players in gambling computer games
40535224,Adriver,Computer games,-,-,-,-,Computer games / Fans of traditional and board computer games
40535217,Adriver,Computer games,-,-,-,-,Computer games / Players in the strategy computer games
40535222,Adriver,Computer games,-,-,-,-,Computer games / Fans of crosswords computer games
40535226,Adriver,Computer games,-,-,-,-,Computer games / Visitors to computer game resources
40535221,Adriver,Computer games,-,-,-,-,Computer games / Fans of quest computer games
40535220,Adriver,Computer games,-,-,-,-,Computer games / Fans of computer games for girls
40014277,-,-,-,-,-,-,Branded segments
90100000,-,-,-,-,-,-,Aidata
40535434,-,-,-,-,-,-,Goods and services for business
40050908,-,-,-,-,-,-,Demographics
40535289,-,-,-,-,-,-,"Clothing, footwear and accessories"
40535329,-,-,-,-,-,-,Others
40535334,-,-,-,-,-,-,Work and Career
40535126,-,-,-,-,-,-,Household appliances
40535408,-,-,-,-,-,-,Insurance
40535366,-,-,-,-,-,-,Group orders and discounts
40535456,-,-,-,-,-,-,Goods and services for beauty
40535489,-,-,-,-,-,-,Financial services
40535257,-,-,-,-,-,-,Cell phones
40535379,-,-,-,-,-,-,Social network
40535469,-,-,-,-,-,-,Tourism
40535502,-,-,-,-,-,-,IT-technologies
40535182,-,-,-,-,-,-,House and a garden
40535198,-,-,-,-,-,-,Pets
40535382,-,-,-,-,-,-,Sport
40535151,-,-,-,-,-,-,Cargo transportation
40535320,-,-,-,-,-,-,Industry
40535270,-,-,-,-,-,-,Real estate
40535243,-,-,-,-,-,-,Medicine
40535055,-,-,-,-,-,-,Cars and transport
40535338,-,-,-,-,-,-,Entertainment and lifestyle
40500004,-,-,-,-,-,-,Auto Sale 
40535280,-,-,-,-,-,-,Education
40500106,-,-,-,-,-,-,FMCG
40535158,-,-,-,-,-,-,Childen's goods
40535227,-,-,-,-,-,-,Computers and electronics
40535411,-,-,-,-,-,-,Construction and repair
40535205,-,-,-,-,-,-,Internet services
40535369,-,-,-,-,-,-,Mass media
40500045,-,-,-,-,-,-,Hypermarkets
40535213,-,-,-,-,-,-,Computer games
40014280,-,-,-,-,-,-,Special
90103143,-,-,-,-,-,-,Insurance (business finance)
90103144,-,-,-,-,-,-,Loans (business finance)
90103142,-,-,-,-,-,-,Taxes (business)
90110064,-,-,-,-,-,-,Puzzle video games
90110062,-,-,-,-,-,-,Simulation video games
90110063,-,-,-,-,-,-,Role playing video games
90110066,-,-,-,-,-,-,Card video games
90110067,-,-,-,-,-,-,Casino video games
90110069,-,-,-,-,-,-,Board video games
90110068,-,-,-,-,-,-,Family video games
90110075,-,-,-,-,-,-,Strategy players
90110073,-,-,-,-,-,-,Fans of mini-games
90110074,-,-,-,-,-,-,Girls players
90110071,-,-,-,-,-,-,Consoles
90110065,-,-,-,-,-,-,Action video games
90110070,-,-,-,-,-,-,Trivia video games
90110072,-,-,-,-,-,-,"Players in 3D shooters, adventure games, fighting games"
